speaker,utterance_id,source_wav_path,transcript_path,textgrid_path,annotation_path,source_frames,source_sample_rate_hz,source_duration_seconds,source_full_scale_sample_count,source_audio_pcm_sha256,processed_wav_path,processed_frames,processed_sample_rate_hz,processed_channels,processed_format,processed_subtype,processed_duration_seconds,duration_delta_seconds,processed_peak_abs,processed_out_of_unit_range_sample_count,processed_pcm_sha256,processed_file_sha256
YBAA,arctic_b0521,speakers/YBAA/wav/arctic_b0521.wav,speakers/YBAA/transcript/arctic_b0521.txt,speakers/YBAA/textgrid/arctic_b0521.TextGrid,,211405,44100,4.793764172,0,c9544d5a9849f1f97dc6545c0d1d6cd54c6a61e6bd538284303ace2430438e7f,speakers/YBAA/wav/arctic_b0521.wav,76700,16000,1,WAV,FLOAT,4.79375,-1.4172e-05,0.503903747,0,77feb086407947edf06173ad2666a4c9cbf3c1b8e36765a74bb2df451572af69,1960fa092ef7797214b334a0106eca5bebb2a4b28020dc6bca6d6d7dd70ffc91
YBAA,arctic_b0522,speakers/YBAA/wav/arctic_b0522.wav,speakers/YBAA/transcript/arctic_b0522.txt,speakers/YBAA/textgrid/arctic_b0522.TextGrid,,187976,44100,4.262494331,0,f67c55c58e4f73db5b7e0dcccd59cbcb3ae8e13053a9243e43f83a6369a54eaf,speakers/YBAA/wav/arctic_b0522.wav,68200,16000,1,WAV,FLOAT,4.2625,5.669e-06,0.629971385,0,00ff4cf117b9ad8b67812ee19721a0409059cd2aa4047b4539a931653d55014b,d450214d3f15e3f8a946d282e2b787d4c34044cc2aacbe73ab44db5bfeee2c10
YBAA,arctic_b0523,speakers/YBAA/wav/arctic_b0523.wav,speakers/YBAA/transcript/arctic_b0523.txt,speakers/YBAA/textgrid/arctic_b0523.TextGrid,,186731,44100,4.234263039,0,aba35f3565f0db75ff3289a6fb84ef2597a58e4879c5be65112fba4770e39586,speakers/YBAA/wav/arctic_b0523.wav,67748,16000,1,WAV,FLOAT,4.23425,-1.3039e-05,0.435124934,0,a0d2ea74bb27346e79f6eea9fbb4d3fe847f0d2ce6eaeb96c908cf86f0829019,ab5377443d1f5e3a2da6dac34e6e4fb1392cdeed31a3902ae552d53a633cfc84
YBAA,arctic_b0524,speakers/YBAA/wav/arctic_b0524.wav,speakers/YBAA/transcript/arctic_b0524.txt,speakers/YBAA/textgrid/arctic_b0524.TextGrid,,269932,44100,6.120907029,0,91d64f36824fcd4b1d671bd4689e11a703bfa331594999876dd249176b1fe828,speakers/YBAA/wav/arctic_b0524.wav,97935,16000,1,WAV,FLOAT,6.1209375,3.0471e-05,0.601594508,0,2300ab26d04eb882d35e09dd86ad0ad11c98783e588770ac4c6bbebae547559f,32d82ee731758edc065c937c4dce2575e7b86628f3a73d31c3b2ba5f93c09fdf
YBAA,arctic_b0525,speakers/YBAA/wav/arctic_b0525.wav,speakers/YBAA/transcript/arctic_b0525.txt,speakers/YBAA/textgrid/arctic_b0525.TextGrid,,138033,44100,3.13,0,aa2e4c65820c4c60967bbc5a5a3dc9ace796e0f771718e9b9f1cb723281f8507,speakers/YBAA/wav/arctic_b0525.wav,50080,16000,1,WAV,FLOAT,3.13,0.0,0.545014918,0,17c2fdcf35fa2c3b0095cb57f4711685cdf816c4192eb83c2f45443fd3c89b52,c33bd2b71e3cfc9db9ec16c9cdc37805c875aaed84cf086c7fda3eeb299ace43
YBAA,arctic_b0526,speakers/YBAA/wav/arctic_b0526.wav,speakers/YBAA/transcript/arctic_b0526.txt,speakers/YBAA/textgrid/arctic_b0526.TextGrid,,145199,44100,3.292494331,0,85c1434bfd81473d318eb79467bd4063588c69e0c89800f27a59a4eab5d89f67,speakers/YBAA/wav/arctic_b0526.wav,52680,16000,1,WAV,FLOAT,3.2925,5.669e-06,0.490516752,0,126d1f19a4b2fed2ead56f9b1ac31a47f10127de7f55be613f6f563d71b75d18,578fdaf48ba19afe08f88fe751397955d9587be312527132b576067231946602
YBAA,arctic_b0527,speakers/YBAA/wav/arctic_b0527.wav,speakers/YBAA/transcript/arctic_b0527.txt,speakers/YBAA/textgrid/arctic_b0527.TextGrid,,164309,44100,3.725827664,0,0e1569b8b20390b9964cdecb7c51128b85c75bc8b1c97ed3918aa526341c3f06,speakers/YBAA/wav/arctic_b0527.wav,59613,16000,1,WAV,FLOAT,3.7258125,-1.5164e-05,0.581204295,0,4e83eeb659d71146f1c34f2f7a4c76dbf71d433a5c967126fcc4233e0bd67be9,97ab4d2b42a23ffadf7928b78aa308e245a8c9183bef8ce50f005fe585319fb5
YBAA,arctic_b0528,speakers/YBAA/wav/arctic_b0528.wav,speakers/YBAA/transcript/arctic_b0528.txt,speakers/YBAA/textgrid/arctic_b0528.TextGrid,,217755,44100,4.937755102,0,546bfedf71f592bd4c35df26ddaf5da78894d756a2fa0ce2a1fd755512585bd5,speakers/YBAA/wav/arctic_b0528.wav,79004,16000,1,WAV,FLOAT,4.93775,-5.102e-06,0.612540126,0,604b6fe21720651cae9ef5441642e204189d440fcfbcab8245eb06adf9a03eed,8626358d960ffd2b6b427273f060d7a8b5348b0f6ed5df6526bebe919bbc5535
YBAA,arctic_b0529,speakers/YBAA/wav/arctic_b0529.wav,speakers/YBAA/transcript/arctic_b0529.txt,speakers/YBAA/textgrid/arctic_b0529.TextGrid,,75276,44100,1.706938776,0,0a73354ebeb9263f86d6d0f084b92194d22ae467617bb08c827d810a932deb8f,speakers/YBAA/wav/arctic_b0529.wav,27311,16000,1,WAV,FLOAT,1.7069375,-1.276e-06,0.565515876,0,99c476a8c4fae09d48517386b4a629df4a12f58bd917952499fb0bea479b3d99,39d23238e48f2f6f7e11a47e7f853f0cf118886a54870e129678bc7fb0e470e3
YBAA,arctic_b0530,speakers/YBAA/wav/arctic_b0530.wav,speakers/YBAA/transcript/arctic_b0530.txt,speakers/YBAA/textgrid/arctic_b0530.TextGrid,,200690,44100,4.550793651,0,4229611c1a8f01a5299985c368082e607f28acce99ea65eeba308cdaff0987b5,speakers/YBAA/wav/arctic_b0530.wav,72813,16000,1,WAV,FLOAT,4.5508125,1.8849e-05,0.630084455,0,6553e26b8271a28969541d1e4aed391811a2743621201db6bed5bba34f186dc4,46faaef9e19d03dc10c3f4abb075f7082dcee6ed73c4b2cfa7063d1ee082498c
YBAA,arctic_b0531,speakers/YBAA/wav/arctic_b0531.wav,speakers/YBAA/transcript/arctic_b0531.txt,speakers/YBAA/textgrid/arctic_b0531.TextGrid,,131859,44100,2.99,0,f93c1ba158cf93a808c7167056ae48a15f657886f015d89863813c13411110b8,speakers/YBAA/wav/arctic_b0531.wav,47840,16000,1,WAV,FLOAT,2.99,0.0,0.471169263,0,7427767760f7c28f42add251b2865f39d597b54d6ea5a5763af9af18f0ebaf32,119c6fe719ddd9a92952161f9caa70f8127c7e0a91b71ead31ed1df5bf3ef212
YBAA,arctic_b0532,speakers/YBAA/wav/arctic_b0532.wav,speakers/YBAA/transcript/arctic_b0532.txt,speakers/YBAA/textgrid/arctic_b0532.TextGrid,,266969,44100,6.053718821,0,b987720a8d1ce3c9cf1313a73f92d07d62a9340e4f70420d181601d43698bbfd,speakers/YBAA/wav/arctic_b0532.wav,96860,16000,1,WAV,FLOAT,6.05375,3.1179e-05,0.469955623,0,0f8af02c3f4323db43af7e8ef1c9e979c44426a291bc5bfb86ce793e7b5cc6dd,e91e34dcf851d32317912ad6797ae6db00927abdedb4d4cdd947897b950d3b15
YBAA,arctic_b0533,speakers/YBAA/wav/arctic_b0533.wav,speakers/YBAA/transcript/arctic_b0533.txt,speakers/YBAA/textgrid/arctic_b0533.TextGrid,,180369,44100,4.09,0,9cf9a3d4118bec63b1f7c5ffb7584bef6a56cc7f715d4a84a971fad799bf16ae,speakers/YBAA/wav/arctic_b0533.wav,65440,16000,1,WAV,FLOAT,4.09,0.0,0.557147861,0,1754bb386ad2cf27b57a6ce1474539c56700e9f4a35df127ef8aadddea373d71,d67ce1e1554c5ecc5a7ee266fdc50f46dbd1c00905029a12a0325ac2150fa705
YBAA,arctic_b0534,speakers/YBAA/wav/arctic_b0534.wav,speakers/YBAA/transcript/arctic_b0534.txt,speakers/YBAA/textgrid/arctic_b0534.TextGrid,speakers/YBAA/annotation/arctic_b0534.TextGrid,200352,44100,4.543129252,0,2a5631168bc0f9f4b6c9a4fdc9636a949b5cb99212b3d0c83ad7bf4cd37e3bcf,speakers/YBAA/wav/arctic_b0534.wav,72690,16000,1,WAV,FLOAT,4.543125,-4.252e-06,0.573720574,0,053990e48ffedc3cf8069da2d4e834855e3b1a4fa0a794502dccef4fed227d97,e1f605531da9d7057ad8f0843069d4f43cfeccce7046405c0783c02fda9bbd46
YBAA,arctic_b0535,speakers/YBAA/wav/arctic_b0535.wav,speakers/YBAA/transcript/arctic_b0535.txt,speakers/YBAA/textgrid/arctic_b0535.TextGrid,,86785,44100,1.967913832,0,81b36319b27593c4416deac4f46490e1a79bc90c92e6b30e333a234d25e90600,speakers/YBAA/wav/arctic_b0535.wav,31487,16000,1,WAV,FLOAT,1.9679375,2.3668e-05,0.566220999,0,ee47277725d059b454d82288ca7570b89a2016b135269bf87b1f48bc57792099,26385667d94086e9ceb0656977d58dc93a30422d33206352c0e3a255f543d01b
YBAA,arctic_b0536,speakers/YBAA/wav/arctic_b0536.wav,speakers/YBAA/transcript/arctic_b0536.txt,speakers/YBAA/textgrid/arctic_b0536.TextGrid,,90191,44100,2.045147392,0,3e66108e9cb01bba60ed09c37cc71976cb3f170f5274eaf4f8dc3ea8d7a7fee9,speakers/YBAA/wav/arctic_b0536.wav,32722,16000,1,WAV,FLOAT,2.045125,-2.2392e-05,0.413530469,0,5a546de9000195c16fd2d1dc81531878b0eec4ac54ad2cc4b4ca8fcd96d85cad,4451902d7b88a189f7a7ca22498a5e6d65c62012148cfda3c04a7ada09629f9f
YBAA,arctic_b0537,speakers/YBAA/wav/arctic_b0537.wav,speakers/YBAA/transcript/arctic_b0537.txt,speakers/YBAA/textgrid/arctic_b0537.TextGrid,,139797,44100,3.17,0,cfbf29f71288f7eca4551b30a49ccc40919e7c821ca8bb73295718803797ce14,speakers/YBAA/wav/arctic_b0537.wav,50720,16000,1,WAV,FLOAT,3.17,0.0,0.457542658,0,425eb384a49442f9714ffc783872be328cd26f0b7a44444f742c90503338007f,13078142b7b20e81403333ff25f41ad2d2132a0de557dd788bc77fff5c068525
YBAA,arctic_b0538,speakers/YBAA/wav/arctic_b0538.wav,speakers/YBAA/transcript/arctic_b0538.txt,speakers/YBAA/textgrid/arctic_b0538.TextGrid,speakers/YBAA/annotation/arctic_b0538.TextGrid,171033,44100,3.87829932,0,c32eb15f10dad667d0355ef9a1ce4d737aea6cea2012b721801ffd2829de96fb,speakers/YBAA/wav/arctic_b0538.wav,62053,16000,1,WAV,FLOAT,3.8783125,1.318e-05,0.563052833,0,6c4de4c153f71d227f131c4fd6aaca433fc7006e9ab461359e6677e94e4b4411,1625109f0e74113d0ce573e6a22a8e484704d1317b7df06998c152ec5660d004
YBAA,arctic_b0539,speakers/YBAA/wav/arctic_b0539.wav,speakers/YBAA/transcript/arctic_b0539.txt,speakers/YBAA/textgrid/arctic_b0539.TextGrid,,168111,44100,3.812040816,0,b0883995655fc7186aed298f30afd57adbd40adedb26ad043c0bf02682072106,speakers/YBAA/wav/arctic_b0539.wav,60993,16000,1,WAV,FLOAT,3.8120625,2.1684e-05,0.505350649,0,0df19596e52ab6839ca1c48ec57e7e6ae55e8866ba3839b5723af6f586a7da8e,ac652e09079f879ce375f56d9f4ed8191e963de0f1f0e3f1cbb61af5a6babc48
ZHAA,arctic_a0001,speakers/ZHAA/wav/arctic_a0001.wav,speakers/ZHAA/transcript/arctic_a0001.txt,speakers/ZHAA/textgrid/arctic_a0001.TextGrid,,138474,44100,3.14,0,4a88aa3f76851b12eda81079d4397141e1d6c3ecdb2b315ad5cd2bc493290853,speakers/ZHAA/wav/arctic_a0001.wav,50240,16000,1,WAV,FLOAT,3.14,0.0,0.40214175,0,24b42d964c1664e8efeb82a9b96d1dd854dd96364e1c4cfdb8c0cff1b2b2c360,5ca8a98783a1f37000df7350fda155e3ded9b471d2cd7307d43ee38ee488e77d
ZHAA,arctic_a0002,speakers/ZHAA/wav/arctic_a0002.wav,speakers/ZHAA/transcript/arctic_a0002.txt,speakers/ZHAA/textgrid/arctic_a0002.TextGrid,,171990,44100,3.9,0,36e3adea12271fc24674a96f76f90e8736af4d33552987ce238c1b381a782a49,speakers/ZHAA/wav/arctic_a0002.wav,62400,16000,1,WAV,FLOAT,3.9,0.0,0.366901219,0,2b351925a39b9e87b28b0464f5d7fd1628a0cc428081cef53e842c1c2475f00f,26e4e7f6baabad2206cda14c152328de32da959741da70feedc62356281a411c
ZHAA,arctic_a0003,speakers/ZHAA/wav/arctic_a0003.wav,speakers/ZHAA/transcript/arctic_a0003.txt,speakers/ZHAA/textgrid/arctic_a0003.TextGrid,speakers/ZHAA/annotation/arctic_a0003.TextGrid,157437,44100,3.57,0,a32ea92369bdd880148e5b7a1e635be878aa6e22a7f6654ada4b4d4d132b6a81,speakers/ZHAA/wav/arctic_a0003.wav,57120,16000,1,WAV,FLOAT,3.57,0.0,0.433341056,0,8ce3accf7ce221ca41fa4654ef9ae38ee2bbc6b803e23bbe1aaa14d6cdfffb11,000d83788be7f1ea0b6e98a3b9f404bda5b6a9f69032b156f4d75d78d98ec672
ZHAA,arctic_a0004,speakers/ZHAA/wav/arctic_a0004.wav,speakers/ZHAA/transcript/arctic_a0004.txt,speakers/ZHAA/textgrid/arctic_a0004.TextGrid,,106722,44100,2.42,0,003b5ea864ee02af2db827c1a19bdb4219ad381d051b87ac8cd9b0fcc7cb86b7,speakers/ZHAA/wav/arctic_a0004.wav,38720,16000,1,WAV,FLOAT,2.42,0.0,0.473300785,0,c79d53de7b0c03e71d6651e2110caa90ba203720339dcab07bb83bf41d2e7408,c26c2603696abbd1574dd69523220f63dd893894069191cfa976c2d41ab799b1
ZHAA,arctic_a0005,speakers/ZHAA/wav/arctic_a0005.wav,speakers/ZHAA/transcript/arctic_a0005.txt,speakers/ZHAA/textgrid/arctic_a0005.TextGrid,speakers/ZHAA/annotation/arctic_a0005.TextGrid,67914,44100,1.54,0,7126aa7e1dd7552f8bc1e391948f41e31d5e092246eb9d37bce183e538f31adf,speakers/ZHAA/wav/arctic_a0005.wav,24640,16000,1,WAV,FLOAT,1.54,0.0,0.377870381,0,8648713b51d647da8a1c1a980617d433c9bf8b87158820a153efa53f70aecab6,13e4ecdd1ec3dcf9cc5e6507972672409f5bbcd5558fe10985e55711ed7f4c52
ZHAA,arctic_a0006,speakers/ZHAA/wav/arctic_a0006.wav,speakers/ZHAA/transcript/arctic_a0006.txt,speakers/ZHAA/textgrid/arctic_a0006.TextGrid,speakers/ZHAA/annotation/arctic_a0006.TextGrid,168894,44100,3.829795918,0,84a88d3c3b02e3ee797ac1f266aa3be354b43a91b779765235958af5989d13c5,speakers/ZHAA/wav/arctic_a0006.wav,61277,16000,1,WAV,FLOAT,3.8298125,1.6582e-05,0.510240614,0,ad99536390612c5783283ef94675c2bc9a138520544030b26965e20573f5d811,3f0b06d26deffffe23216e1e2bd9f04bcc47dea6912526c38688a3da7205062e
ZHAA,arctic_a0007,speakers/ZHAA/wav/arctic_a0007.wav,speakers/ZHAA/transcript/arctic_a0007.txt,speakers/ZHAA/textgrid/arctic_a0007.TextGrid,speakers/ZHAA/annotation/arctic_a0007.TextGrid,190340,44100,4.316099773,0,188986e4b44a6c2a5c5774ff6dec965d462ac51bc044206485a4972b3a12e732,speakers/ZHAA/wav/arctic_a0007.wav,69058,16000,1,WAV,FLOAT,4.316125,2.5227e-05,0.486622572,0,8bff21fc9cf16899ce61d667e4d6ebc9bef4830a349a9872faba680c86d421ba,a3292de01b4725de7f670c4079331f62ec855f0174eb4f7a73db01f11236e050
ZHAA,arctic_a0008,speakers/ZHAA/wav/arctic_a0008.wav,speakers/ZHAA/transcript/arctic_a0008.txt,speakers/ZHAA/textgrid/arctic_a0008.TextGrid,speakers/ZHAA/annotation/arctic_a0008.TextGrid,130358,44100,2.955963719,0,c3dce3966e3e9e3705a0cdf7fee03b7889e2b4e0d9244bebbafb3214dd3c378e,speakers/ZHAA/wav/arctic_a0008.wav,47295,16000,1,WAV,FLOAT,2.9559375,-2.6219e-05,0.46230343,0,59b075604a13b14b67bb24e682119c8e5d63597adcdc94a712dafdb75016c89b,c14f5b8bb9f670bedd0906177fe0e093d87026a6c2346584eac579d68af8abd2
ZHAA,arctic_a0009,speakers/ZHAA/wav/arctic_a0009.wav,speakers/ZHAA/transcript/arctic_a0009.txt,speakers/ZHAA/textgrid/arctic_a0009.TextGrid,,159357,44100,3.613537415,0,a90956713599d282022856c536bd2044126d91f99e764b7b2f74e7b46cbf46da,speakers/ZHAA/wav/arctic_a0009.wav,57817,16000,1,WAV,FLOAT,3.6135625,2.5085e-05,0.540478349,0,241d8d50a1b5b60bd299f75445f9f957409cd2e5972fc87440d8d4600ab575e8,e8b396b6bbae05918c5b5920b0df935697bd1776e6e8890b209911a251098266
ZHAA,arctic_a0010,speakers/ZHAA/wav/arctic_a0010.wav,speakers/ZHAA/transcript/arctic_a0010.txt,speakers/ZHAA/textgrid/arctic_a0010.TextGrid,speakers/ZHAA/annotation/arctic_a0010.TextGrid,164396,44100,3.727800454,0,9bfbfd64b4864a78bc7de7a685519a3628a5ebcfeb0e46b7c57fc3eb521002d2,speakers/ZHAA/wav/arctic_a0010.wav,59645,16000,1,WAV,FLOAT,3.7278125,1.2046e-05,0.368721485,0,2d8a628965426017d9b0b45f206c7878f82becbef8f9e08822e388e7a834f45d,9a7573a5d7a663077d44ef760d4e85fc3f2ecca419af4c1c2822b78a4d8c4054
ZHAA,arctic_a0011,speakers/ZHAA/wav/arctic_a0011.wav,speakers/ZHAA/transcript/arctic_a0011.txt,speakers/ZHAA/textgrid/arctic_a0011.TextGrid,speakers/ZHAA/annotation/arctic_a0011.TextGrid,157509,44100,3.571632653,0,6f73e80c566c7e07333ee6c319300a78ab9dc68f0afa943cf80fa37a2d26020c,speakers/ZHAA/wav/arctic_a0011.wav,57146,16000,1,WAV,FLOAT,3.571625,-7.653e-06,0.497288257,0,8875882a5245e2bef6270ace5c62ffb41a4b85c488b6f73d8430d1e8442d845d,254ffaa126539ecbda8135d234522cde5774cf8edaf95000a6a91a7a6d00dffa
ZHAA,arctic_a0012,speakers/ZHAA/wav/arctic_a0012.wav,speakers/ZHAA/transcript/arctic_a0012.txt,speakers/ZHAA/textgrid/arctic_a0012.TextGrid,,208399,44100,4.725600907,0,f0c900a2dae669506f36692d56425b608099a6519357f0ebd7b3886529792463,speakers/ZHAA/wav/arctic_a0012.wav,75610,16000,1,WAV,FLOAT,4.725625,2.4093e-05,0.607130527,0,795e02a05d969e6ee7a1e1f7a781a3976bf8ac4869e384d4a9a46ea25ccf80f1,06293713d0a4cbcd8112b77859093bdde8a45963edf8e4ba12b1fc2e0c90b57b
ZHAA,arctic_a0013,speakers/ZHAA/wav/arctic_a0013.wav,speakers/ZHAA/transcript/arctic_a0013.txt,speakers/ZHAA/textgrid/arctic_a0013.TextGrid,speakers/ZHAA/annotation/arctic_a0013.TextGrid,225122,44100,5.104807256,0,9934d84f4ab4946c24190c4474abb0fa36b0e219a5a75742637e2aa6a1d8b46d,speakers/ZHAA/wav/arctic_a0013.wav,81677,16000,1,WAV,FLOAT,5.1048125,5.244e-06,0.659298062,0,76a715093e0160806c44eada462f525d2fc21e56c7e1e2150d4ff025f6abaac4,d775435389f57ad1e57a5dcd73c70132cbccc8fc3791210079ffd13173dc93de
ZHAA,arctic_a0014,speakers/ZHAA/wav/arctic_a0014.wav,speakers/ZHAA/transcript/arctic_a0014.txt,speakers/ZHAA/textgrid/arctic_a0014.TextGrid,,163457,44100,3.706507937,0,ad82704c8c595972ac76526e47b9aadfc6b3b7748eb7093d796009cc1919d0b5,speakers/ZHAA/wav/arctic_a0014.wav,59304,16000,1,WAV,FLOAT,3.7065,-7.937e-06,0.566173136,0,4ed344db3d2f79d0e62231eff6a6c9ee419821876358736758bf9ffb008318e9,6368808d524b2dff6dc8f92302b930726dfe4380f1647995a192d27ea95bc5fa
ZHAA,arctic_a0015,speakers/ZHAA/wav/arctic_a0015.wav,speakers/ZHAA/transcript/arctic_a0015.txt,speakers/ZHAA/textgrid/arctic_a0015.TextGrid,,99565,44100,2.257709751,0,f670c03c5a917205d965bc2ad1bcb2bb6e0106a3903dca2a83341e9af6e2c5ec,speakers/ZHAA/wav/arctic_a0015.wav,36123,16000,1,WAV,FLOAT,2.2576875,-2.2251e-05,0.400352478,0,53c3a5203c38fa361bc8761f3b60fa05125bf73d3168c1e263ebed3fc89b0206,083a6fc50557e0647a682f2cdee1b3f637b22d49e240c6505ce399741af53268
ZHAA,arctic_a0016,speakers/ZHAA/wav/arctic_a0016.wav,speakers/ZHAA/transcript/arctic_a0016.txt,speakers/ZHAA/textgrid/arctic_a0016.TextGrid,,206865,44100,4.690816327,0,66d84b6fe71e1c744bab7c28e8882e259fc6fd20645b5672e546db9bba0bf97e,speakers/ZHAA/wav/arctic_a0016.wav,75053,16000,1,WAV,FLOAT,4.6908125,-3.827e-06,0.898191929,0,d06d72c2e372bd76aa3106aa780919dbb3860c3cddbc04c4fc21830e27ef5eb5,4dbcc25849931e358eb4168e62a4df52d8b553e2c7eb19d880b1fedd7c545e36
ZHAA,arctic_a0017,speakers/ZHAA/wav/arctic_a0017.wav,speakers/ZHAA/transcript/arctic_a0017.txt,speakers/ZHAA/textgrid/arctic_a0017.TextGrid,,211680,44100,4.8,0,cfd75c7fc666fdfa77994a64e4e2d8d196c7916e380c224d2e5a9c43234dfeca,speakers/ZHAA/wav/arctic_a0017.wav,76800,16000,1,WAV,FLOAT,4.8,0.0,0.588386774,0,5ada8515c3434276c0fa7a7dfb6e046b39115a06f06744c54c46804367bd9c42,b0351a4e58a7d5c0058011791d7cece758cc5299c2ffe8856b022fb09d140d74
ZHAA,arctic_a0018,speakers/ZHAA/wav/arctic_a0018.wav,speakers/ZHAA/transcript/arctic_a0018.txt,speakers/ZHAA/textgrid/arctic_a0018.TextGrid,speakers/ZHAA/annotation/arctic_a0018.TextGrid,57646,44100,1.307165533,0,7ab656ef19de1d9421ea3fb14c078a2bda14d9f526f3427bbf0df025f2e8da3f,speakers/ZHAA/wav/arctic_a0018.wav,20915,16000,1,WAV,FLOAT,1.3071875,2.1967e-05,0.377478331,0,e0d659afca162a92026b06454a3b73e4ec43c6cfb9ab1bc9373f6b66d291c257,0540e59df658bbdcbe07bc26e36a0ad0d710ed96b1f035300bb384b5e2502810
ZHAA,arctic_a0019,speakers/ZHAA/wav/arctic_a0019.wav,speakers/ZHAA/transcript/arctic_a0019.txt,speakers/ZHAA/textgrid/arctic_a0019.TextGrid,speakers/ZHAA/annotation/arctic_a0019.TextGrid,196495,44100,4.455668934,0,0320becfed46a767d7fb71302c7eb647fc79630dcd6a571b728bae8426d47dbb,speakers/ZHAA/wav/arctic_a0019.wav,71291,16000,1,WAV,FLOAT,4.4556875,1.8566e-05,0.865165293,0,2d53360fa824a02adab7a1fdfa9121fe5e02b4c9e14dd6981cf3690e518c89f2,4caf7d0953011c1f87fac16b79988dca4c0ad7dfe12395bb3c5b885275e98bd0
ZHAA,arctic_a0020,speakers/ZHAA/wav/arctic_a0020.wav,speakers/ZHAA/transcript/arctic_a0020.txt,speakers/ZHAA/textgrid/arctic_a0020.TextGrid,speakers/ZHAA/annotation/arctic_a0020.TextGrid,187992,44100,4.262857143,0,f0b504a09c762d34dcb2da1047921c4d62600d53bce64914956501b39b849bd8,speakers/ZHAA/wav/arctic_a0020.wav,68206,16000,1,WAV,FLOAT,4.262875,1.7857e-05,0.418120503,0,0546ad908158b9d61c87e001b72126d484755a2714c14612652dddb30eb8e8e9,86d1ebc44dac78a90e3ad6e0c238985b64db4316f317f9602a9c8bd07ba088be
ZHAA,arctic_a0021,speakers/ZHAA/wav/arctic_a0021.wav,speakers/ZHAA/transcript/arctic_a0021.txt,speakers/ZHAA/textgrid/arctic_a0021.TextGrid,speakers/ZHAA/annotation/arctic_a0021.TextGrid,118916,44100,2.696507937,0,34048c65af81a474e032488b986e3676bb2662b8d60b0dd3b632bb68220df35b,speakers/ZHAA/wav/arctic_a0021.wav,43144,16000,1,WAV,FLOAT,2.6965,-7.937e-06,0.35128206,0,e81b4a17745b6dd70c758320871d6268843652f5d423dbeae9f3ada826d47d0c,0d32f441a4b34c7c6f32c377c80b0423a964b25c7ecf7c6526238931467de2e8
ZHAA,arctic_a0022,speakers/ZHAA/wav/arctic_a0022.wav,speakers/ZHAA/transcript/arctic_a0022.txt,speakers/ZHAA/textgrid/arctic_a0022.TextGrid,speakers/ZHAA/annotation/arctic_a0022.TextGrid,230822,44100,5.234058957,0,6ed70f461c81df74248ad1743898faffa6cf1e035ded24dc02f4dd16a920a08f,speakers/ZHAA/wav/arctic_a0022.wav,83745,16000,1,WAV,FLOAT,5.2340625,3.543e-06,0.633003235,0,f96620a04bec57c94e996c80c65a2571ba4db254370cfc2b0fe9e7054bbc0a3c,6a959ba51d11e3da7247b793391691673e164d2c1043584833396a438b4e9582
ZHAA,arctic_a0023,speakers/ZHAA/wav/arctic_a0023.wav,speakers/ZHAA/transcript/arctic_a0023.txt,speakers/ZHAA/textgrid/arctic_a0023.TextGrid,speakers/ZHAA/annotation/arctic_a0023.TextGrid,267171,44100,6.05829932,0,93652ec9a9e9642c125c4633c48875d512520e70b974419735b8fab3c77d74be,speakers/ZHAA/wav/arctic_a0023.wav,96933,16000,1,WAV,FLOAT,6.0583125,1.318e-05,0.45411092,0,3ff5e43a2baf6d38b385c7365f428c0384339467222c357cc932820bbc6ec34d,e6ab5d04a9eea39fa90c4cc35c77201d9a008e9d6c04bc2becf8c43724767681
ZHAA,arctic_a0024,speakers/ZHAA/wav/arctic_a0024.wav,speakers/ZHAA/transcript/arctic_a0024.txt,speakers/ZHAA/textgrid/arctic_a0024.TextGrid,speakers/ZHAA/annotation/arctic_a0024.TextGrid,221571,44100,5.024285714,0,1f8ed699a9cb7f175a1ca44f4d556955ac3c436cd40c2a5edd873c2007af0504,speakers/ZHAA/wav/arctic_a0024.wav,80389,16000,1,WAV,FLOAT,5.0243125,2.6786e-05,0.578560829,0,d95e80e04f4e90d332665b0e0381d92b3d05bb74a9d8172e54d90623f370567a,3abd08756c07cb7c52999ccad1871455f06107aead37f4607ba04fdff4ea8835
ZHAA,arctic_a0025,speakers/ZHAA/wav/arctic_a0025.wav,speakers/ZHAA/transcript/arctic_a0025.txt,speakers/ZHAA/textgrid/arctic_a0025.TextGrid,speakers/ZHAA/annotation/arctic_a0025.TextGrid,171811,44100,3.895941043,0,bae8c62107401e343749946f186aa7e5d25178d70fdf108e3d7c44ddf26b3f13,speakers/ZHAA/wav/arctic_a0025.wav,62335,16000,1,WAV,FLOAT,3.8959375,-3.543e-06,0.832226634,0,9f45b9d1684200332e0b4963f4a5f8252011e3ecb49095905d52e807c03cce0c,5053e88c70e44a67e183e75f95aaef783bdaf88dec38ba200374b6eb30510478
ZHAA,arctic_a0026,speakers/ZHAA/wav/arctic_a0026.wav,speakers/ZHAA/transcript/arctic_a0026.txt,speakers/ZHAA/textgrid/arctic_a0026.TextGrid,speakers/ZHAA/annotation/arctic_a0026.TextGrid,176708,44100,4.006984127,0,a719e26b190fa4c2734169b3d586ff8a8c5a9ea317a4db1e4bb7dc92f5cc4145,speakers/ZHAA/wav/arctic_a0026.wav,64112,16000,1,WAV,FLOAT,4.007,1.5873e-05,0.663989902,0,56ce8d959673e3658ce82fe823c2d7cc1be191c6bc9a0e70980d3a98817e360d,ad4e4b51ec60a49287d9b16eefd56016c6ee2a62ece855327cba0785ba05a46a
